email_counts,html tag_counts,url_counts,Twitter username_counts,hashtag_counts,character_counts,word_counts,unique word_counts,punctuation mark_counts,uppercase word_counts,lowercase word_counts,digit_counts,alphabetic char_counts,spam_label
5,0,6,0,0,2024,256,181,377,14,186,26,1366,0
2,0,1,0,0,649,109,92,36,14,83,30,475,0
1,0,0,0,0,1143,201,152,67,4,156,18,858,0
0,0,2,0,0,1417,268,179,94,3,216,7,1049,0
2,0,1,0,0,666,92,73,93,3,62,0,482,0
1,2,2,0,1,588,75,68,148,2,38,10,356,0
1,1,1,0,0,1218,196,146,120,6,156,25,878,0
2,0,1,0,0,855,145,106,51,2,121,10,650,0
3,0,2,0,0,1808,320,197,141,5,224,14,1334,0
2,0,1,0,0,759,130,100,41,13,92,5,584,0
2,0,1,0,0,1077,190,137,78,10,145,29,781,0
0,0,2,1,0,588,75,61,105,0,56,27,382,0
0,0,1,0,0,825,142,105,43,6,116,0,641,0
0,0,1,0,0,289,47,47,28,2,29,11,204,0
1,2,3,1,0,745,111,89,132,7,65,33,470,0
0,0,1,0,0,3555,597,323,172,16,434,131,2656,0
2,1,3,0,0,4460,704,395,215,10,533,59,3483,0
1,0,2,0,0,443,43,42,135,0,26,3,263,0
0,0,3,0,0,2277,429,245,134,18,328,16,1699,0
2,3,2,0,0,4249,739,392,202,10,656,91,3218,0
2,2,2,0,0,2134,346,251,131,16,267,18,1640,0
2,0,2,0,0,1150,194,141,113,8,151,9,835,0
2,0,1,0,0,611,97,87,44,4,71,12,459,0
2,0,1,0,0,819,126,99,51,8,93,12,631,0
2,0,2,0,0,1173,209,145,132,7,158,2,831,0
0,0,1,0,0,273,39,37,11,1,35,1,223,0
1,0,2,0,0,861,90,74,225,4,64,13,534,0
4,1,3,0,0,2826,422,306,229,14,331,36,2134,0
1,0,1,0,0,1177,208,136,125,4,150,1,844,0
5,0,2,0,0,1341,221,163,128,14,140,15,978,0
0,0,1,0,0,720,120,92,36,2,94,0,565,0
0,0,1,0,0,901,162,103,46,13,127,6,688,0
4,2,1,0,0,775,106,90,132,4,68,58,480,0
2,2,2,0,0,1397,224,175,79,5,187,8,1087,0
0,0,1,0,0,792,139,110,44,6,106,6,604,0
4,0,1,0,0,483,74,65,36,2,52,2,372,0
1,0,1,0,0,959,142,115,69,3,119,0,749,0
4,1,1,0,0,2463,431,277,159,14,348,15,1859,0
0,0,1,0,0,1733,292,189,95,8,226,0,1347,0
1,0,1,0,0,1745,299,200,127,5,258,6,1314,0
1,0,1,0,0,1040,173,121,88,7,142,0,780,0
0,0,1,0,0,1302,227,151,39,2,194,26,1011,0
2,2,2,0,0,634,95,82,53,5,57,8,479,0
2,0,2,0,0,720,115,88,84,5,67,18,504,0
1,1,2,0,0,974,161,121,47,6,132,0,767,0
4,0,2,0,0,3378,540,282,306,17,409,95,2438,0
0,1,1,0,0,450,87,63,41,8,66,3,320,0
0,0,1,0,0,896,157,124,58,9,134,0,682,0
1,0,1,0,0,1772,278,171,42,2,244,12,1441,0
0,0,1,0,0,559,102,78,56,2,69,16,386,0
2,1,1,0,0,1495,229,165,203,10,167,52,1012,0
2,1,3,0,0,2529,383,243,308,2,275,67,1747,0
1,1,1,0,0,1335,218,162,146,9,139,26,946,0
2,0,1,0,0,397,63,55,27,3,45,4,304,0
2,0,1,0,0,870,138,119,57,4,99,22,654,0
2,0,4,0,0,3241,481,311,343,31,371,52,2366,0
1,1,2,0,0,615,80,68,102,1,68,0,434,0
2,1,0,0,0,268,43,38,18,1,32,2,206,0
2,0,1,0,0,879,151,113,43,9,110,4,682,0
0,0,14,2,0,2338,276,184,567,7,177,130,1366,0
3,0,2,0,0,1092,182,127,119,11,127,41,751,0
5,0,2,0,0,737,102,79,81,8,51,27,528,0
0,0,1,0,0,3864,665,407,213,13,540,11,2976,0
4,0,1,0,0,1370,226,137,207,8,140,16,922,0
5,9,0,0,11,12121,1810,946,2268,134,1137,837,7207,0
2,2,2,0,0,695,97,88,65,4,65,5,529,0
2,0,1,0,0,811,125,104,51,4,86,23,613,0
2,0,2,0,0,6140,1047,467,515,11,888,66,4513,0
6,2,3,0,0,1404,212,144,126,10,150,32,1035,0
14,2,7,0,0,4034,558,257,615,24,368,121,2741,0
0,7,23,0,0,3915,411,140,660,90,225,58,2787,0
2,0,2,0,0,1294,196,136,76,10,162,4,1019,0
2,4,2,0,0,2676,419,263,147,33,335,34,2075,0
2,1,2,0,0,591,91,64,50,1,71,0,451,0
2,2,0,0,0,1321,243,153,78,1,203,2,999,0
2,2,1,0,0,1035,166,128,157,0,85,50,663,0
1,0,2,0,0,1759,305,188,172,5,189,181,1102,0
0,1,1,1,0,2218,409,237,111,21,353,0,1699,0
6,0,2,0,0,1959,315,214,145,13,240,38,1462,0
5,1,1,0,0,1120,167,136,174,4,81,56,724,0
0,0,1,0,0,767,129,105,39,7,98,9,591,0
2,0,1,0,0,365,51,48,27,0,37,13,275,0
1,0,3,0,0,770,68,59,292,5,36,7,404,0
0,0,1,0,0,1174,205,143,58,4,171,16,896,0
2,0,1,0,0,485,74,63,41,4,27,16,355,0
2,0,1,0,0,1102,187,132,58,3,166,1,857,0
2,0,1,0,0,677,97,84,51,6,68,27,503,0
2,0,1,0,0,554,91,74,37,2,69,16,411,0
2,1,1,0,0,1896,314,213,194,9,227,59,1330,0
3,2,1,0,0,3075,414,227,427,18,202,136,2099,0
3,0,3,0,0,913,155,108,125,5,74,24,610,0
2,1,1,0,0,930,138,111,113,6,109,3,677,0
1,0,3,1,0,1299,175,127,290,6,121,42,793,0
2,1,1,0,0,1574,280,161,193,12,191,0,1102,0
2,0,2,0,0,1600,250,177,141,9,196,9,1201,0
0,0,1,0,0,443,77,65,38,2,62,6,323,0
3,0,7,0,0,2113,272,167,481,5,163,25,1336,0
7,7,8,0,5,2361,367,192,545,8,195,89,1361,0
3,0,2,0,0,1453,244,181,80,6,195,30,1100,0
1,0,3,0,0,803,105,88,168,1,67,17,514,0
0,0,3,0,0,1303,193,142,76,16,147,9,1026,0
3,0,2,0,0,1179,176,126,94,7,129,31,879,0
2,0,1,0,0,1143,196,147,85,12,146,15,848,0
3,0,3,0,0,1173,159,125,127,17,88,31,857,0
0,0,3,2,0,720,91,73,120,2,61,46,464,0
2,1,2,0,0,1237,186,128,182,9,144,1,869,0
3,3,1,0,0,1542,271,181,149,5,196,23,1100,0
1,0,2,0,0,587,60,51,131,2,49,28,369,0
2,0,1,0,0,1017,166,134,65,5,127,16,771,0
2,0,3,0,0,437,54,48,60,2,26,18,306,0
13,0,2,0,0,2011,312,186,279,11,248,14,1407,0
0,0,0,0,0,451,89,70,33,4,65,5,325,0
2,0,2,0,0,659,95,83,99,3,67,6,460,0
1,0,1,0,0,1236,217,167,56,0,191,14,950,0
2,0,1,0,0,783,131,104,50,6,103,5,598,0
3,1,1,0,0,2893,541,294,160,23,435,36,2157,0
2,1,2,0,0,1137,189,150,119,1,153,11,819,0
2,0,1,0,0,460,74,62,40,4,46,22,325,0
17,8,1,0,0,6328,1129,518,333,77,783,49,4818,0
0,0,1,0,0,1243,243,142,96,3,137,96,809,0
0,0,3,0,0,1021,195,139,76,5,147,5,746,0
0,0,5,0,0,1747,317,180,196,5,177,41,1194,0
2,2,2,0,0,769,124,102,68,7,83,0,578,0
0,0,2,0,0,3884,606,325,110,13,551,2,3167,0
3,0,2,0,0,816,129,97,66,2,104,24,598,0
1,0,1,0,0,852,134,98,100,3,105,11,608,0
0,1,0,0,0,151,16,15,15,1,9,6,115,0
1,1,1,0,0,703,106,88,103,1,56,19,476,0
1,0,13,2,0,2524,295,188,578,0,188,129,1523,0
1,0,2,0,0,976,115,92,179,14,79,24,659,0
1,1,3,0,0,1232,181,143,118,6,106,40,894,0
0,0,2,0,0,257,25,25,34,1,19,0,199,0
3,3,5,0,0,1977,296,191,385,12,189,21,1276,0
2,0,2,0,0,2502,424,279,138,23,353,72,1869,0
2,0,1,0,0,645,111,83,86,3,55,32,417,0
2,2,2,0,0,1697,300,185,241,15,187,9,1148,0
3,3,1,0,0,1575,271,184,120,5,189,16,1169,0
2,0,2,0,0,1016,143,113,197,1,107,27,650,0
3,0,2,0,0,991,169,122,69,1,141,25,729,0
0,0,1,0,0,854,150,106,42,1,127,5,658,0
4,0,1,0,0,2040,350,232,102,22,277,30,1559,0
3,1,2,0,0,2302,346,224,196,19,276,48,1713,0
1,0,2,0,0,335,50,47,31,1,34,6,249,0
2,0,1,0,0,567,87,79,48,4,61,19,414,0
0,0,2,0,0,203,12,12,30,0,9,12,150,0
2,2,0,0,0,1416,253,155,83,7,221,0,1081,0
1,0,2,0,0,994,162,111,68,3,125,11,754,0
1,0,2,0,0,2126,382,258,95,7,319,13,1637,0
3,0,1,0,0,1599,270,173,153,4,206,11,1166,0
0,0,1,0,0,1083,175,124,49,5,151,0,860,0
2,0,1,0,0,633,107,86,45,5,78,16,466,0
1,1,1,0,0,688,112,92,62,7,81,0,515,0
1,0,2,0,0,897,118,95,142,5,89,1,637,0
1,0,1,0,0,511,73,65,86,3,54,12,341,0
1,0,1,0,0,231,39,34,22,4,29,12,159,0
1,0,2,0,0,1711,266,179,178,15,211,22,1246,0
1,1,2,0,0,745,105,90,102,3,57,19,520,0
3,1,1,0,0,1401,257,173,94,10,184,31,1020,0
6,0,3,0,0,2402,389,232,235,3,309,16,1763,0
3,1,2,0,0,1340,238,166,125,11,145,74,904,0
2,0,2,0,0,450,63,52,36,3,39,5,347,0
1,0,3,0,0,219,19,19,39,2,10,4,158,0
1,0,3,0,0,678,65,61,150,1,48,2,462,0
0,0,1,0,0,243,36,34,26,0,29,0,182,0
0,0,2,0,0,815,122,93,106,7,106,0,588,0
0,0,2,0,0,418,72,55,45,3,41,6,296,0
3,0,1,0,0,1334,235,159,118,9,157,31,950,0
3,1,2,0,0,1255,233,143,146,7,121,75,802,0
1,0,2,0,0,1111,163,123,173,4,129,1,775,0
5,4,6,1,0,1885,242,178,192,8,155,43,1409,0
2,0,2,0,0,1008,181,130,65,5,131,14,749,0
0,0,2,0,0,573,89,70,64,2,18,135,286,0
1,1,2,0,0,1211,211,155,73,9,152,40,888,0
7,0,2,0,0,1996,320,199,164,18,270,7,1506,0
3,2,1,0,0,486,52,49,93,0,32,25,317,0
0,0,2,0,0,627,70,57,41,0,58,0,517,0
0,0,1,0,0,1033,183,125,76,3,125,3,772,0
1,1,1,0,0,598,82,69,74,0,78,2,441,0
3,3,1,0,3,1921,296,177,331,3,202,34,1261,0
0,0,1,0,0,525,92,75,28,0,74,7,399,0
2,0,1,0,0,1016,169,122,140,13,109,33,675,0
1,0,4,0,0,1055,143,120,188,8,94,23,702,0
0,0,1,0,0,332,59,46,22,2,51,0,252,0
0,0,1,0,0,297,46,44,29,2,33,0,223,0
3,1,3,0,0,4342,596,366,514,13,537,48,3185,0
1,1,2,0,0,1072,168,128,123,10,119,17,765,0
1,0,1,0,0,857,135,107,77,13,88,14,632,0
2,0,1,0,0,573,92,81,41,5,64,16,425,0
0,0,1,0,0,239,35,33,12,1,23,0,193,0
3,0,2,0,0,1086,181,135,79,2,149,28,799,0
1,0,1,0,0,1314,185,130,147,14,133,135,848,0
1,0,1,0,0,354,43,40,30,1,35,12,270,0
2,0,2,0,0,532,77,65,38,1,61,3,415,0
3,1,2,0,0,1913,331,218,156,10,253,60,1367,0
5,1,3,0,0,1768,294,163,140,8,206,63,1272,0
5,1,3,0,0,5464,873,483,437,42,711,37,4118,0
3,1,2,0,0,614,87,75,113,5,58,16,399,0
1,0,2,0,0,1347,188,149,185,4,156,15,960,0
1,0,2,1,0,1106,101,83,317,3,47,73,616,0
2,0,2,0,3,1497,256,181,200,15,168,23,1015,0
1,0,5,0,0,1090,144,110,191,4,115,2,754,0
3,1,1,0,0,845,136,98,53,0,110,1,656,0
5,1,3,0,0,1079,158,124,99,6,79,24,799,0
0,0,1,0,0,3099,578,323,141,14,451,26,2355,0
2,2,2,0,0,409,54,52,47,2,26,0,309,0
0,0,1,0,0,550,99,79,32,3,76,2,418,0
4,0,3,0,0,1417,223,164,116,11,173,51,1028,0
2,1,2,0,0,1186,200,142,141,3,162,5,841,0
1,156,76,0,1,14718,1340,690,2453,31,1045,1088,9838,0
3,1,1,0,0,1414,250,159,88,11,193,20,1057,0
1,1,3,0,0,1157,186,145,77,5,145,3,892,0
2,2,2,0,0,1429,223,140,219,6,131,35,953,0
3,0,2,0,0,875,148,111,78,10,88,15,635,0
5,2,3,0,0,1273,177,120,236,3,91,69,792,0
2,0,2,0,0,823,131,103,68,10,82,72,553,0
0,0,4,0,0,1073,188,97,173,5,91,19,694,0
0,0,1,0,0,3348,561,323,137,8,475,28,2623,0
2,4,1,0,0,4318,737,397,466,22,590,109,3007,0
0,0,1,0,0,207,34,32,24,0,22,0,150,0
1,0,3,0,0,867,112,97,165,2,81,0,591,0
1,1,2,0,0,742,111,95,84,7,67,18,530,0
5,1,1,0,0,1953,339,199,178,11,213,188,1249,0
2,0,1,0,0,473,69,63,36,2,48,0,369,0
0,2,3,0,0,1896,311,213,143,7,270,47,1396,0
2,1,2,0,0,755,113,98,93,4,82,2,548,0
0,0,1,0,0,1244,219,150,51,3,200,9,966,0
0,0,2,1,0,586,76,62,104,0,55,27,380,0
0,11,26,0,0,5645,685,455,586,21,510,112,4263,0
3,0,1,0,0,821,134,112,65,6,85,24,599,0
1,0,1,0,0,1675,273,157,72,5,207,22,1309,0
1,1,1,0,0,1348,211,153,144,1,157,36,958,0
0,0,36,4,2,33374,4840,1451,1627,289,3261,869,26038,0
2,0,1,0,0,879,147,104,81,8,95,23,629,0
5,6,3,0,0,4837,804,453,445,41,561,101,3488,0
1,0,2,0,0,663,70,66,236,3,36,10,348,0
1,0,2,0,0,1894,170,111,433,7,101,110,1182,0
1,1,1,0,0,790,122,94,102,6,87,15,552,0
1,1,2,0,0,1251,200,139,134,10,146,18,900,0
5,0,3,0,0,1455,226,160,110,6,187,66,1054,0
0,1,1,0,0,1200,210,146,83,9,167,3,905,0
2,0,2,0,0,429,50,47,50,2,26,33,297,0
1,1,3,0,0,9541,1451,767,345,15,1216,135,7611,0
2,1,2,0,0,745,125,93,63,3,94,1,557,0
2,2,2,0,0,1022,128,113,267,5,82,23,605,0
0,0,2,0,0,553,89,69,42,3,43,25,398,0
2,1,1,0,0,1459,223,162,146,9,177,9,1082,0
0,0,1,0,0,500,85,74,29,7,64,8,379,0
0,0,0,0,0,338,63,56,29,3,32,16,231,0
0,0,1,0,0,313,53,41,26,6,38,0,235,0
0,0,2,0,0,519,67,63,30,2,54,14,409,0
2,0,1,0,0,662,115,91,41,6,94,2,505,0
3,3,0,0,0,1942,393,229,63,21,337,0,1487,0
1,1,2,0,0,706,101,88,91,3,82,0,515,0
1,0,0,0,0,1458,262,170,70,2,221,19,1108,0
3,0,1,0,0,1039,185,121,129,16,97,24,702,0
0,0,1,0,0,1251,200,152,46,2,170,6,1000,0
2,0,1,0,0,2738,445,276,106,8,390,22,2166,0
2,0,1,0,0,396,61,47,27,0,52,0,309,0
0,0,1,0,0,945,147,117,40,2,110,20,739,0
2,0,1,0,0,1801,329,225,94,16,255,32,1347,0
5,8,3,1,0,13105,2022,1078,1410,70,1632,93,9581,0
2,0,1,0,0,285,38,32,27,2,17,0,221,0
1,0,3,0,0,1574,243,162,222,5,176,13,1097,0
2,0,1,0,0,398,46,44,85,2,25,12,256,0
1,0,2,0,0,1159,170,133,169,5,124,22,799,0
10,6,3,0,0,6558,1020,587,404,36,810,59,5076,0
0,0,2,0,0,1090,188,133,75,8,144,22,806,0
5,0,2,0,0,1399,235,134,172,9,120,34,959,0
1,1,3,0,0,653,91,80,46,2,64,9,508,0
3,1,1,0,0,923,146,94,98,1,104,6,674,0
2,0,2,0,0,1004,133,111,185,6,93,39,648,0
1,2,2,0,0,7903,1337,700,263,11,1184,79,6225,0
1,0,2,0,0,715,97,90,116,5,61,33,470,0
2,1,1,0,0,1461,235,162,128,14,182,11,1088,0
2,0,1,0,0,376,54,46,39,0,39,5,279,0
1,1,3,0,0,1369,204,144,233,4,121,85,848,0
1,1,1,0,0,962,153,119,139,5,96,38,633,0
3,0,2,0,0,1399,217,159,88,5,181,12,1083,0
5,1,3,0,0,2013,335,209,164,5,244,22,1493,0
3,1,1,0,6,949,164,127,137,18,98,34,604,0
1,1,2,0,0,468,51,49,131,1,32,3,284,0
10,1,11,0,0,6842,1008,439,1121,29,687,72,4642,0
2,1,1,0,0,1592,246,172,175,14,194,13,1159,0
0,0,1,0,0,745,123,98,34,2,106,12,577,0
0,0,1,0,0,1100,176,128,46,5,149,0,879,0
1,0,2,0,0,695,86,66,142,1,77,0,468,0
0,0,1,0,0,703,142,103,54,5,95,14,494,0
2,0,1,0,0,557,85,73,38,1,59,13,422,0
8,1,3,0,0,2094,320,208,206,15,248,24,1545,0
1,2,3,0,0,1069,155,119,138,8,102,17,760,0
7,0,4,0,0,1586,230,156,152,13,156,33,1172,0
1,0,1,0,0,1061,150,123,57,2,130,16,839,0
2,1,2,0,0,431,64,49,42,2,45,0,326,0
2,0,2,0,0,1319,206,160,83,11,162,3,1028,0
0,0,3,2,0,715,90,66,120,0,64,46,460,0
3,1,2,1,0,4393,815,416,325,40,618,15,3239,0
2,0,2,1,0,641,86,76,107,2,61,0,449,0
2,0,1,0,0,1111,197,137,70,10,148,16,829,0
2,0,1,0,1,664,109,87,52,2,79,13,491,0
3,0,2,0,0,1211,204,152,63,4,166,3,942,0
2,1,2,0,0,1814,292,166,185,5,177,182,1156,0
2,0,1,0,0,887,145,105,104,16,89,48,591,0
3,1,1,0,0,2641,463,284,155,13,390,24,2000,0
0,0,2,0,0,296,45,40,19,1,40,0,233,0
4,0,1,0,0,1185,183,143,98,9,127,34,871,0
2,0,4,0,0,1761,230,133,379,6,124,159,994,0
2,0,1,0,0,451,59,53,42,0,40,28,323,0
1,0,2,0,0,1241,177,136,171,4,138,16,878,0
3,0,2,0,0,635,94,81,66,1,51,28,448,0
1,0,3,0,0,896,103,91,165,6,57,32,597,0
1,0,2,0,0,891,121,106,169,4,91,10,592,0
1,0,1,0,0,964,154,101,103,10,122,2,706,0
0,0,1,0,0,1166,189,136,49,2,167,7,922,0
3,0,1,0,0,441,55,53,45,0,43,0,342,0
3,1,1,0,0,1008,174,126,125,6,104,67,643,0
0,0,4,0,0,994,149,117,64,4,129,2,780,0
2,1,1,0,0,2510,403,232,84,9,347,15,2009,0
7,2,4,1,0,2366,363,241,155,3,307,47,1802,0
0,0,2,0,0,1072,181,141,77,9,134,9,806,0
1,0,2,0,0,582,71,65,161,3,45,5,346,0
1,0,2,0,0,6207,998,599,341,13,785,75,4791,0
0,0,1,0,0,1426,234,158,60,7,194,33,1100,0
0,0,1,0,0,303,41,39,23,0,22,0,240,0
2,0,1,0,0,881,141,102,51,1,114,0,690,0
2,0,1,0,3,1024,173,139,143,5,118,23,682,0
3,3,5,0,0,1634,221,153,386,7,136,41,987,0
0,0,5,0,0,3914,640,386,177,21,550,18,3080,0
2,2,2,0,0,527,60,54,99,0,38,32,337,0
2,0,3,0,0,1354,195,139,169,7,166,1,990,0
2,0,2,0,0,846,133,105,86,3,84,42,586,0
0,0,1,0,0,264,44,35,20,6,32,0,201,0
0,0,2,0,0,2927,530,318,183,7,459,27,2188,0
2,1,1,0,0,670,113,83,57,9,87,0,501,0
4,0,3,0,0,875,142,107,77,2,121,30,627,0
4,2,1,0,0,841,137,105,74,8,91,21,610,0
0,0,0,0,0,480,80,65,12,0,53,0,389,0
0,0,3,0,0,1273,207,153,68,2,162,32,967,0
2,2,5,0,0,1397,188,137,305,8,128,28,877,0
1,1,1,0,0,785,120,98,111,3,71,20,534,0
3,0,10,2,0,2645,304,193,566,8,207,88,1688,0
2,0,2,1,0,1380,184,150,224,1,135,21,952,0
1,1,1,0,0,718,105,83,97,4,66,15,502,0
1,2,1,0,0,456,68,63,49,3,37,0,340,0
2,0,1,0,0,474,72,59,32,3,54,0,371,0
0,0,1,0,0,2136,378,223,65,11,335,10,1684,0
3,4,4,0,2,1711,252,165,338,11,139,32,1090,0
1,0,2,0,0,4415,746,358,434,8,627,44,3192,0
0,2,4,0,0,2043,355,196,93,12,312,12,1584,0
0,0,2,0,0,2267,366,254,154,3,331,3,1745,0
1,0,4,0,0,7807,1241,644,272,18,1064,79,6216,0
0,0,1,0,0,1143,221,161,45,7,196,9,869,0
0,0,3,0,0,962,163,123,67,6,110,9,724,0
0,0,0,0,0,858,166,116,63,7,116,23,607,0
4,3,2,0,0,2033,204,129,393,4,103,14,1423,0
2,0,1,0,0,1175,202,140,67,18,153,1,906,0
1,19,34,0,0,6057,679,457,675,21,480,68,4636,0
3,0,1,0,0,1126,192,139,77,5,150,5,853,0
5,5,6,0,0,2062,303,173,502,7,164,57,1201,0
2,0,3,0,0,1443,244,173,105,15,174,70,1025,0
7,0,3,0,0,2011,349,204,183,7,256,20,1460,0
3,0,4,0,0,3660,140,115,743,7,78,430,2348,0
1,0,5,0,0,2358,389,253,148,8,312,56,1766,0
2,0,1,0,0,527,92,72,42,5,67,0,394,0
1,0,3,0,0,988,141,110,186,4,88,37,625,0
0,0,2,0,0,746,109,91,100,0,93,0,538,0
1,1,1,0,0,1098,183,126,154,5,141,22,740,0
3,0,1,0,0,1042,158,124,122,8,124,36,727,0
1,0,2,0,0,1612,259,163,201,4,208,13,1140,0
2,0,1,0,0,318,40,38,25,4,23,4,250,0
1,0,2,0,0,809,105,84,153,6,73,20,532,0
1,0,3,0,0,433,33,31,160,0,17,13,228,0
1,0,3,0,0,1080,156,128,163,5,124,0,762,0
1,0,3,0,0,2347,376,236,237,5,294,28,1707,0
0,0,1,0,0,2343,436,267,107,18,386,15,1786,0
1,2,2,0,0,1323,205,148,142,11,154,15,962,0
2,0,1,0,0,1229,198,142,54,4,163,12,966,0
1,0,1,0,0,502,65,54,82,0,52,4,352,0
0,0,1,0,0,397,58,52,25,4,36,13,302,0
2,0,1,0,0,736,118,91,48,6,97,6,565,0
2,0,2,0,0,886,128,107,121,3,84,21,617,0
2,0,3,0,0,1146,144,106,192,2,102,16,795,0
6,0,3,0,1,1335,192,126,108,10,137,12,1024,0
2,0,3,0,0,297,25,24,42,1,15,2,229,0
3,0,1,0,0,759,126,92,58,9,81,2,574,0
3,1,2,0,0,896,105,96,228,4,68,23,541,0
4,0,1,0,0,569,83,56,43,0,53,36,408,0
4,1,1,0,0,3296,553,342,209,8,441,52,2483,0
0,0,1,0,0,914,159,118,67,18,104,31,658,0
0,0,1,0,0,1033,184,135,50,14,145,6,794,0
1,1,3,0,0,3571,599,346,144,17,490,41,2788,0
3,0,2,0,0,2568,424,256,270,15,337,13,1862,0
1,0,1,0,0,1245,207,156,111,15,166,29,899,0
0,0,1,0,0,277,49,46,26,3,35,8,195,0
0,0,2,0,0,1012,168,119,63,2,137,8,774,0
3,3,2,0,0,2338,377,246,136,15,306,4,1822,0
1,0,217,0,0,85054,12840,3883,7144,787,7373,2514,62557,0
3,0,1,0,0,1237,242,163,109,8,143,19,868,0
3,1,6,0,0,2071,316,139,555,9,140,58,1143,0
1,0,3,0,0,947,104,88,185,2,74,0,659,0
0,0,1,0,0,453,80,67,19,0,64,8,347,0
5,0,10,0,0,3820,595,317,762,32,318,74,2390,0
2,0,1,0,0,600,97,84,52,2,66,16,436,0
3,2,1,0,0,757,111,91,106,6,88,0,541,0
0,2,3,0,0,230,19,18,28,0,16,24,160,0
0,0,2,0,0,1174,169,113,34,1,142,8,964,0
2,0,1,0,0,588,102,69,75,1,54,2,410,0
1,1,1,0,0,1741,289,211,162,7,198,31,1260,0
0,0,3,2,0,746,93,72,125,2,60,46,483,0
1,1,1,0,0,1189,203,141,141,10,151,25,821,0
1,1,2,0,0,735,124,98,51,3,79,38,523,0
5,2,3,1,0,5934,960,503,706,18,707,86,4183,0
2,2,2,0,0,837,125,100,57,8,92,0,656,0
5,5,7,0,2,1537,221,124,308,0,138,67,942,0
0,0,1,0,0,1561,271,167,74,4,239,0,1217,0
0,0,2,0,0,3101,587,331,179,22,477,29,2307,0
0,0,1,0,0,604,107,84,27,0,90,6,465,0
0,0,1,0,0,108,15,15,9,0,11,0,85,0
2,0,1,0,0,1312,234,156,61,7,188,4,1014,0
1,0,2,0,0,515,54,53,129,1,44,2,331,0
0,0,2,0,0,954,130,100,113,5,116,0,712,0
2,0,1,0,0,1024,187,124,66,10,154,0,772,0
2,0,1,0,0,836,149,108,47,6,105,23,618,0
6,0,2,0,0,1097,162,126,112,5,102,29,795,0
1,1,1,0,0,279,29,29,74,0,18,12,165,0
1,0,1,0,0,687,117,93,38,11,85,8,525,0
2,0,2,0,0,1624,191,146,236,16,114,65,1133,0
0,0,1,0,0,480,83,71,32,2,65,1,365,0
1,0,1,0,0,6456,1086,564,333,53,959,1,5037,0
11,3,7,0,0,4848,757,356,813,15,404,84,3195,0
0,1,4,0,0,1858,315,224,129,12,238,28,1387,0
0,0,2,0,0,1673,312,197,115,7,235,11,1236,0
1,1,3,0,0,463,54,52,41,0,33,0,369,0
3,3,4,0,0,1097,152,112,243,8,87,0,703,0
2,0,1,0,0,490,79,62,25,6,57,13,374,0
1,0,2,0,0,825,112,92,172,8,68,28,514,0
1,0,2,0,0,561,94,71,52,4,59,9,407,0
2,0,1,0,0,314,44,38,33,2,28,0,238,0
2,0,1,0,0,452,72,57,54,1,42,2,325,0
0,0,0,0,0,1021,177,130,62,3,143,22,761,0
2,0,1,0,0,485,73,65,56,3,59,0,357,0
4,0,3,0,0,1720,288,176,130,1,259,28,1275,0
4,0,1,0,0,3494,606,326,167,22,489,6,2716,0
2,0,1,0,0,448,76,68,47,3,44,16,310,0
1,0,1,0,0,868,131,90,113,5,95,14,611,0
1,0,0,0,0,455,78,59,27,5,53,13,338,0
2,0,1,0,0,1342,247,147,57,9,205,4,1035,0
3,0,3,0,0,848,105,87,172,5,73,28,544,0
2,0,1,0,0,689,109,87,51,3,82,12,518,0
1,6,2,0,0,1212,122,104,218,3,92,44,829,0
1,2,2,0,0,1449,227,168,148,3,166,18,1057,0
5,0,3,0,0,1929,322,197,232,7,223,46,1330,0
3,1,1,0,0,2389,436,278,194,20,301,80,1680,0
2,0,5,0,0,1637,219,135,339,12,132,42,1038,0
0,0,1,0,0,824,139,111,39,4,116,5,642,0
3,0,1,0,0,670,101,85,48,7,67,20,502,0
1,0,3,0,0,974,121,93,166,3,97,12,676,0
0,1,0,0,0,150,16,15,15,1,9,5,115,0
0,0,2,0,0,194,23,20,20,0,17,2,150,0
2,0,3,0,0,974,144,108,64,2,115,3,764,0
6,2,3,0,0,993,140,103,111,6,92,17,726,0
3,0,2,0,0,1523,256,155,142,6,223,0,1126,0
1,0,2,0,0,202,23,22,26,1,16,0,154,0
2,2,2,0,0,1034,141,110,264,9,89,22,608,0
3,0,1,0,0,551,94,77,35,9,74,2,421,0
1,0,1,0,0,3104,533,279,105,3,471,18,2449,0
0,0,1,0,0,3513,622,386,178,11,533,13,2701,0
2,0,2,0,0,808,147,107,66,3,108,12,584,0
0,0,1,0,0,1441,256,183,67,10,218,3,1116,0
2,0,2,0,0,1429,253,163,105,13,157,58,1014,0
0,0,1,0,0,17749,2826,1407,759,65,2251,182,13977,0
3,0,2,0,0,1111,180,133,91,1,140,24,817,0
1,0,2,0,0,2489,388,244,386,6,287,16,1700,0
2,0,1,0,0,1473,268,186,89,22,190,31,1086,0
4,0,3,0,0,22776,3655,1478,706,41,3072,111,18305,0
1,0,2,0,0,1047,147,101,141,2,123,16,744,0
1,0,2,0,0,914,158,115,112,6,116,11,634,0
1,1,1,0,0,1206,198,147,99,13,159,16,894,0
1,0,4,0,0,2553,388,269,282,26,277,70,1814,0
4,0,3,0,0,477,53,51,59,1,31,17,349,0
